,id,population_mean,region,district,year
10028,878786649,6,43,510980,2020
15117,878854364,4,43,510980,2020
21465,878806005,-1,43,510980,2020
28002,878806008,1,43,510980,2020
36960,878734047,3,43,510980,2020
41197,878806007,2,43,510980,2020
48001,878854366,330,43,510980,2020
41,831393111,64,43,511021,2019
8544,831405360,107,43,511021,2019
16773,831468823,158,43,511021,2019
20459,831390150,-4,43,511021,2019
27895,831387829,-55,43,511021,2019
34686,831387063,60,43,511021,2019
42117,831490307,-51,43,511021,2019
49486,831468824,5677,43,511021,2019
1810,878806011,86,43,511021,2020
12403,878902893,97,43,511021,2020
14826,878830144,114,43,511021,2020
22449,878789646,-33,43,511021,2020
30555,878787403,-50,43,511021,2020
34404,878830143,53,43,511021,2020
42567,878800036,-17,43,511021,2020
47715,878806013,5631,43,511021,2020
3041,831505356,6,43,511081,2019
8471,831395701,12,43,511081,2019
17367,831441522,7,43,511081,2019
24500,831483826,1,43,511081,2019
29277,831505359,6,43,511081,2019
37959,831462620,7,43,511081,2019
44918,831462622,5,43,511081,2019
46962,831399227,240,43,511081,2019
5485,878878659,3,43,511081,2020
10592,878788954,8,43,511081,2020
17164,878785425,12,43,511081,2020
21376,878830146,0,43,511081,2020
30593,878794735,-4,43,511081,2020
34774,878854371,3,43,511081,2020
44881,878878662,-4,43,511081,2020
47716,878806017,241,43,511081,2020
2390,831395668,8,43,511161,2019
6823,831395872,7,43,511161,2019
15892,831490311,4,43,511161,2019
24354,831426589,-8,43,511161,2019
30964,831426592,-5,43,511161,2019
35582,831511782,0,43,511161,2019
44028,831426591,3,43,511161,2019
51976,831447966,517,43,511161,2019
1706,878830149,5,43,511161,2020
8608,878854376,11,43,511161,2020
14827,878830151,7,43,511161,2020
23923,878802913,1,43,511161,2020
27917,878830153,5,43,511161,2020
34405,878830148,6,43,511161,2020
42205,878802329,4,43,511161,2020
48002,878854380,518,43,511161,2020
606,831391770,6,43,511242,2019
8485,831401209,8,43,511242,2019
14679,831388056,6,43,511242,2019
25782,831462702,-2,43,511242,2019
26479,831397875,0,43,511242,2019
35069,831374022,4,43,511242,2019
44226,831441606,2,43,511242,2019
50892,831483908,393,43,511242,2019
1811,878806022,3,43,511242,2020
8609,878854382,15,43,511242,2020
15334,878806025,4,43,511242,2020
25159,878878666,3,43,511242,2020
27918,878830156,14,43,511242,2020
36961,878734082,6,43,511242,2020
42355,878788199,11,43,511242,2020
51792,878902901,406,43,511242,2020
2062,831389798,0,43,511307,2019
10537,831420344,2,43,511307,2019
14775,831403330,1,43,511307,2019
22526,831505311,1,43,511307,2019
29997,831441481,2,43,511307,2019
37173,831483783,1,43,511307,2019
39430,831399015,1,43,511307,2019
47225,831387527,118,43,511307,2019
5486,878878671,3,43,511307,2020
9225,878795807,3,43,511307,2020
15335,878806028,0,43,511307,2020
22966,878803308,-3,43,511307,2020
29378,878787978,0,43,511307,2020
38649,878902903,0,43,511307,2020
41674,878806029,3,43,511307,2020
49185,878798026,116,43,511307,2020
4318,831466478,547,43,511382,2019
10846,831487856,762,43,511382,2019
13415,831398823,922,43,511382,2019
24712,831424238,-155,43,511382,2019
29240,831509370,-315,43,511382,2019
33794,831382079,392,43,511382,2019
39487,831403165,-160,43,511382,2019
50165,831466481,43030,43,511382,2019
5867,878902911,602,43,511382,2020
8803,878806031,621,43,511382,2020
17826,878804190,826,43,511382,2020
19861,878854387,-215,43,511382,2020
28430,878806032,-420,43,511382,2020
34965,878806030,387,43,511382,2020
42028,878801760,-205,43,511382,2020
48188,878806034,42741,43,511382,2020
6047,831484257,4,43,511412,2019
11488,831462997,2,43,511412,2019
16876,831441923,1,43,511412,2019
19759,831395937,-4,43,511412,2019
28492,831396765,-3,43,511412,2019
37279,831462996,0,43,511412,2019
44278,831462998,1,43,511412,2019
46961,831399212,122,43,511412,2019
2493,878791723,1,43,511412,2020
10923,878794768,7,43,511412,2020
15988,878783886,0,43,511412,2020
25534,878902913,1,43,511412,2020
32139,878902915,8,43,511412,2020
37236,878734104,2,43,511412,2020
42465,878804299,7,43,511412,2020
51394,878878677,124,43,511412,2020
1998,831404242,2,43,511587,2019
6944,831405207,11,43,511587,2019
16311,831498479,13,43,511587,2019
25421,831455976,1,43,511587,2019
29535,831498480,-1,43,511587,2019
38060,831434721,3,43,511587,2019
45079,831455977,-2,43,511587,2019
47387,831413773,387,43,511587,2019
2229,878806040,5,43,511587,2020
9060,878791750,10,43,511587,2020
15222,878830172,6,43,511587,2020
19862,878854394,-3,43,511587,2020
28327,878830173,1,43,511587,2020
37237,878734111,2,43,511587,2020
42672,878795442,4,43,511587,2020
51395,878878682,387,43,511587,2020
6066,831425887,6,43,511633,2019
9684,831511056,18,43,511633,2019
17713,831447215,8,43,511633,2019
24235,831447213,5,43,511633,2019
32260,831425888,15,43,511633,2019
33395,831385545,11,43,511633,2019
42162,831489584,10,43,511633,2019
46251,831403188,469,43,511633,2019
5983,878902919,3,43,511633,2020
7256,878805144,19,43,511633,2020
13320,878854400,4,43,511633,2020
21902,878806043,-1,43,511633,2020
28328,878830179,14,43,511633,2020
37326,878734117,2,43,511633,2020
40195,878805182,15,43,511633,2020
51530,878878685,483,43,511633,2020
3677,831468104,10,43,511935,2019
9070,831395795,21,43,511935,2019
16287,831511070,18,43,511935,2019
22494,831489594,9,43,511935,2019
32261,831425896,12,43,511935,2019
36905,831447226,19,43,511935,2019
42500,831511071,3,43,511935,2019
47116,831392359,1377,43,511935,2019
5984,878902924,15,43,511935,2020
12139,878878686,31,43,511935,2020
18716,878878687,43,43,511935,2020
23413,878788590,2,43,511935,2020
28329,878830184,-10,43,511935,2020
32853,878854403,17,43,511935,2020
43188,878789889,-12,43,511935,2020
49726,878794305,1376,43,511935,2020
3678,831468123,9,43,511951,2019
11113,831447249,25,43,511951,2019
19151,831425916,25,43,511951,2019
24236,831447248,5,43,511951,2019
27570,831391483,5,43,511951,2019
33808,831385611,14,43,511951,2019
39681,831403195,0,43,511951,2019
51913,831425918,929,43,511951,2019
2129,878830186,16,43,511951,2020
9598,878791808,28,43,511951,2020
15223,878830188,20,43,511951,2020
22844,878788497,-7,43,511951,2020
32231,878902928,1,43,511951,2020
32854,878854409,9,43,511951,2020
41675,878806049,8,43,511951,2020
48711,878790328,928,43,511951,2020
487,831396220,6,43,511986,2019
10637,831468150,14,43,511986,2019
14714,831395419,10,43,511986,2019
23683,831425938,-4,43,511986,2019
31305,831447269,0,43,511986,2019
36436,831468147,2,43,511986,2019
42669,831511108,4,43,511986,2019
49167,831511109,381,43,511986,2019
3755,878796513,3,43,511986,2020
10480,878793043,11,43,511986,2020
15336,878806053,18,43,511986,2020
25271,878878695,0,43,511986,2020
26412,878854416,-7,43,511986,2020
34867,878830189,3,43,511986,2020
42145,878794842,-7,43,511986,2020
51531,878878700,378,43,511986,2020
5786,831447366,19,43,512028,2019
10073,831511210,47,43,512028,2019
17830,831426046,45,43,512028,2019
25400,831447367,4,43,512028,2019
30085,831468251,6,43,512028,2019
34624,831385881,23,43,512028,2019
40168,831394158,2,43,512028,2019
49392,831511212,1855,43,512028,2019
2130,878830194,19,43,512028,2020
6752,878854419,48,43,512028,2020
13321,878854420,26,43,512028,2020
22884,878791666,-1,43,512028,2020
32232,878902931,21,43,512028,2020
34868,878830193,18,43,512028,2020
41676,878806055,22,43,512028,2020
48113,878830197,1874,43,512028,2020
1388,831395400,16,43,512176,2019
10540,831425947,40,43,512176,2019
15471,831395661,46,43,512176,2019
22657,831489646,11,43,512176,2019
28146,831395700,5,43,512176,2019
37425,831447274,27,43,512176,2019
42346,831489647,-6,43,512176,2019
49168,831511117,1878,43,512176,2019
2131,878830198,16,43,512176,2020
8804,878806058,49,43,512176,2020
15982,878804267,47,43,512176,2020
23097,878800860,13,43,512176,2020
28717,878791302,15,43,512176,2020
38747,878902932,29,43,512176,2020
43983,878803205,2,43,512176,2020
51532,878878708,1885,43,512176,2020
1959,831401656,13,43,512184,2019
7397,831397994,41,43,512184,2019
13419,831397869,40,43,512184,2019
23449,831468208,10,43,512184,2019
27075,831400695,11,43,512184,2019
36108,831468207,23,43,512184,2019
42876,831511162,1,43,512184,2019
46836,831400251,1755,43,512184,2019
2132,878830202,20,43,512184,2020
12834,878902936,65,43,512184,2020
16414,878785613,37,43,512184,2020
21807,878830203,-4,43,512184,2020
30396,878788092,24,43,512184,2020
38411,878878710,16,43,512184,2020
45653,878902938,28,43,512184,2020
49500,878803074,1760,43,512184,2020
4175,831468145,8,43,512192,2019
9378,831489636,50,43,512192,2019
13570,831390416,19,43,512192,2019
23507,831425936,-1,43,512192,2019
26565,831400393,30,43,512192,2019
33944,831385655,7,43,512192,2019
41500,831404446,31,43,512192,2019
49166,831511107,905,43,512192,2019
2133,878830207,8,43,512192,2020
9187,878789823,30,43,512192,2020
19410,878902942,18,43,512192,2020
21903,878806065,6,43,512192,2020
30525,878784786,18,43,512192,2020
34869,878830206,14,43,512192,2020
40335,878804920,12,43,512192,2020
48189,878806067,930,43,512192,2020
4764,831445301,14,43,512231,2019
9591,831509123,49,43,512231,2019
16174,831509124,49,43,512231,2019
22286,831393061,0,43,512231,2019
26618,831388230,0,43,512231,2019
37705,831424019,14,43,512231,2019
44084,831445304,0,43,512231,2019
48904,831509125,1839,43,512231,2019
5590,878878715,17,43,512231,2020
12835,878902948,37,43,512231,2020
16955,878803818,58,43,512231,2020
23388,878784583,8,43,512231,2020
29002,878792392,-13,43,512231,2020
36609,878734176,25,43,512231,2020
42475,878783911,-21,43,512231,2020
49539,878785379,1840,43,512231,2020
4765,831445305,4,43,512281,2019
9592,831509127,17,43,512281,2019
17790,831487637,16,43,512281,2019
24315,831487635,-1,43,512281,2019
30919,831487638,0,43,512281,2019
37706,831424022,3,43,512281,2019
42389,831509128,1,43,512281,2019
48905,831509129,676,43,512281,2019
2230,878806072,12,43,512281,2020
9070,878789313,12,43,512281,2020
17726,878785501,8,43,512281,2020
24228,878803227,-3,43,512281,2020
30281,878790248,1,43,512281,2020
32855,878854436,9,43,512281,2020
44167,878786875,4,43,512281,2020
49241,878785624,671,43,512281,2020
5154,831466267,1,43,512401,2019
8157,831402753,0,43,512401,2019
17791,831487640,2,43,512401,2019
21576,831401059,1,43,512401,2019
31593,831424027,-1,43,512401,2019
35404,831509130,2,43,512401,2019
44685,831424026,-2,43,512401,2019
46498,831389249,193,43,512401,2019
5932,878878723,4,43,512401,2020
12836,878902960,1,43,512401,2020
13322,878854440,3,43,512401,2020
21962,878830216,-4,43,512401,2020
28431,878806078,-6,43,512401,2020
39072,878902958,0,43,512401,2020
41732,878830217,-2,43,512401,2020
48983,878791789,191,43,512401,2020
4934,831445314,11,43,512532,2019
8239,831387813,29,43,512532,2019
14178,831392921,37,43,512532,2019
24797,831466274,2,43,512532,2019
31595,831424034,-6,43,512532,2019
33384,831381643,13,43,512532,2019
41575,831394031,-8,43,512532,2019
49062,831509140,969,43,512532,2019
3244,878799740,7,43,512532,2020
8851,878830218,15,43,512532,2020
16294,878791134,20,43,512532,2020
23865,878793811,7,43,512532,2020
28927,878799223,2,43,512532,2020
32997,878854445,14,43,512532,2020
42827,878797370,-5,43,512532,2020
48774,878797285,986,43,512532,2020
4720,831426569,10,43,512745,2019
9269,831490280,18,43,512745,2019
15831,831490282,19,43,512745,2019
21603,831401679,-4,43,512745,2019
28630,831391937,-5,43,512745,2019
35909,831511764,6,43,512745,2019
42066,831490283,-1,43,512745,2019
48386,831394324,818,43,512745,2019
5933,878878731,12,43,512745,2020
12837,878902967,16,43,512745,2020
16036,878792138,15,43,512745,2020
23414,878788595,0,43,512745,2020
28586,878806086,1,43,512745,2020
33290,878854448,12,43,512745,2020
40000,878854449,1,43,512745,2020
48248,878830223,826,43,512745,2020
264,831394689,23,43,512800,2019
9734,831509143,37,43,512800,2019
16340,831509144,53,43,512800,2019
22848,831509142,-4,43,512800,2019
28653,831392482,-20,43,512800,2019
33385,831381650,19,43,512800,2019
42562,831509145,-16,43,512800,2019
51238,831424037,1947,43,512800,2019
2282,878830224,27,43,512800,2020
6952,878806089,45,43,512800,2020
13546,878806090,49,43,512800,2020
22794,878798276,-8,43,512800,2020
29811,878787578,-12,43,512800,2020
39073,878902970,19,43,512800,2020
39744,878806091,-4,43,512800,2020
51833,878878739,1951,43,512800,2020
4693,831487650,5,43,512826,2019
11919,831424038,5,43,512826,2019
17792,831487653,4,43,512826,2019
21134,831387253,-3,43,512826,2019
27051,831398184,-2,43,512826,2019
33378,831381661,2,43,512826,2019
39970,831393132,1,43,512826,2019
49066,831509148,380,43,512826,2019
3815,878783542,4,43,512826,2020
12838,878902973,8,43,512826,2020
13784,878854456,13,43,512826,2020
24332,878797750,-2,43,512826,2020
28485,878830229,-7,43,512826,2020
36693,878734212,2,43,512826,2020
41958,878792623,-5,43,512826,2020
51834,878878744,375,43,512826,2020
4243,831426544,7,43,512869,2019
11971,831447912,6,43,512869,2019
15595,831388155,16,43,512869,2019
21518,831391531,1,43,512869,2019
30482,831426547,-9,43,512869,2019
36496,831426543,8,43,512869,2019
41481,831404099,-10,43,512869,2019
49285,831490256,885,43,512869,2019
4315,878796607,9,43,512869,2020
10018,878788251,14,43,512869,2020
17424,878784798,18,43,512869,2020
20193,878806101,7,43,512869,2020
26880,878854458,3,43,512869,2020
33042,878806099,16,43,512869,2020
43627,878795987,-4,43,512869,2020
48249,878830232,879,43,512869,2020
4935,831445326,6,43,512877,2019
11198,831487656,6,43,512877,2019
18965,831424041,12,43,512877,2019
21604,831401692,-4,43,512877,2019
31339,831466284,-10,43,512877,2019
37465,831466282,2,43,512877,2019
44236,831445328,-6,43,512877,2019
51176,831466286,408,43,512877,2019
2601,878803525,4,43,512877,2020
11042,878790254,5,43,512877,2020
13933,878854460,18,43,512877,2020
25591,878878749,-2,43,512877,2020
29838,878792485,-15,43,512877,2020
36694,878734224,2,43,512877,2020
45654,878902986,-13,43,512877,2020
52190,878902988,400,43,512877,2020
474,831396023,5,43,512893,2019
12763,831426494,3,43,512893,2019
13120,831389188,9,43,512893,2019
25859,831426492,-4,43,512893,2019
27743,831388049,-10,43,512893,2019
37087,831447848,1,43,512893,2019
39472,831402051,-6,43,512893,2019
52072,831426495,198,43,512893,2019
540,878806106,2,43,512893,2020
6998,878830237,3,43,512893,2020
16167,878792707,3,43,512893,2020
20432,878854465,-2,43,512893,2020
30669,878803476,-2,43,512893,2020
39074,878902990,0,43,512893,2020
43415,878800913,0,43,512893,2020
51835,878878753,193,43,512893,2020
3245,831511648,16,43,512907,2019
8891,831387626,23,43,512907,2019
16345,831490168,19,43,512907,2019
23813,831468687,-9,43,512907,2019
26436,831392032,-5,43,512907,2019
35546,831511647,7,43,512907,2019
42565,831511650,4,43,512907,2019
46177,831397957,864,43,512907,2019
778,878854470,15,43,512907,2020
12839,878902994,28,43,512907,2020
16875,878791947,10,43,512907,2020
20076,878830241,-6,43,512907,2020
29112,878785575,12,43,512907,2020
36964,878734236,9,43,512907,2020
43965,878798468,18,43,512907,2020
48995,878791076,862,43,512907,2020
4031,831468656,12,43,512923,2019
12263,831426426,18,43,512923,2019
14941,831403149,18,43,512923,2019
20701,831396181,-3,43,512923,2019
31915,831426428,-3,43,512923,2019
34489,831386730,9,43,512923,2019
43325,831468659,0,43,512923,2019
46797,831398319,1181,43,512923,2019
5934,878878760,14,43,512923,2020
10016,878788239,25,43,512923,2020
13596,878830243,16,43,512923,2020
25592,878878761,3,43,512923,2020
32188,878878763,12,43,512923,2020
33171,878806114,17,43,512923,2020
42176,878799224,9,43,512923,2020
46440,878806117,1169,43,512923,2020
2252,831393026,9,43,512974,2019
9170,831393051,7,43,512974,2019
13216,831395939,3,43,512974,2019
25911,831447699,-6,43,512974,2019
30737,831468563,-2,43,512974,2019
35195,831490054,3,43,512974,2019
41360,831405470,4,43,512974,2019
48685,831490057,661,43,512974,2019
459,878830246,16,43,512974,2020
9688,878799270,15,43,512974,2020
15810,878795361,18,43,512974,2020
20077,878830247,-10,43,512974,2020
29443,878795472,-13,43,512974,2020
36957,878734253,6,43,512974,2020
44341,878903002,-3,43,512974,2020
46337,878830248,661,43,512974,2020
4936,831445333,8,43,512982,2019
7585,831392650,17,43,512982,2019
16341,831509157,13,43,512982,2019
24316,831487661,-4,43,512982,2019
29456,831509159,0,43,512982,2019
37642,831466290,4,43,512982,2019
42563,831509158,4,43,512982,2019
46299,831391620,533,43,512982,2019
460,878830250,6,43,512982,2020
12569,878878772,18,43,512982,2020
13684,878806124,17,43,512982,2020
20433,878854480,4,43,512982,2020
29188,878800287,5,43,512982,2020
33443,878854478,10,43,512982,2020
40143,878854481,1,43,512982,2020
49729,878796499,528,43,512982,2020
